u,v,label,score,model,model_key,group,case
A000413,A000516,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000251,A000388,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000251,A000388,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000251,A000388,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000251,A000388,0,21.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000251,A000388,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000090,A000348,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000090,A000348,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000090,A000348,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000090,A000348,0,399.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000090,A000348,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000197,A000205,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000197,A000205,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000197,A000205,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000197,A000205,0,36.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000197,A000205,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000270,A000302,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000270,A000302,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000270,A000302,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000270,A000302,0,16.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000270,A000302,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000226,A000338,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000226,A000338,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000226,A000338,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000226,A000338,0,28.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000226,A000338,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000101,A000104,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000101,A000104,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000101,A000104,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000101,A000104,0,63.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000101,A000104,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000413,A000529,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000413,A000529,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000413,A000529,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000413,A000529,0,196.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000413,A000529,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000235,A000522,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000235,A000522,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000235,A000522,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000235,A000522,0,80.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000235,A000522,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000439,A000483,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000439,A000483,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000439,A000483,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000439,A000483,0,15.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000439,A000483,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000097,A000316,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000097,A000316,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000097,A000316,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000097,A000316,0,15.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000097,A000316,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000001,A000347,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000001,A000347,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000001,A000347,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000001,A000347,0,24.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000001,A000347,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000124,A000282,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000124,A000282,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000124,A000282,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000124,A000282,0,85.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000124,A000282,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000170,A000508,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000170,A000508,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000170,A000508,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000170,A000508,0,180.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000170,A000508,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000113,A000524,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000113,A000524,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000113,A000524,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000113,A000524,0,45.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000113,A000524,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000092,A000100,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000092,A000100,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000092,A000100,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000092,A000100,0,36.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000092,A000100,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000117,A000164,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000117,A000164,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000117,A000164,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000117,A000164,0,12.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000117,A000164,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000030,A000423,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000030,A000423,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000030,A000423,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000030,A000423,0,15.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000030,A000423,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000202,A000345,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000202,A000345,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000202,A000345,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000202,A000345,0,104.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000202,A000345,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000410,A000501,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000410,A000501,0,0.06666666666666667,Jaccard Coefficient,jaccard,Heuristics,case2
A000410,A000501,0,0.36067376022224085,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000410,A000501,0,64.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000410,A000501,0,0.0625,Resource Allocation Index,resource_allocation,Heuristics,case2
A000195,A000453,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000195,A000453,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000195,A000453,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000195,A000453,0,48.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000195,A000453,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000239,A000515,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000239,A000515,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000239,A000515,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000239,A000515,0,128.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000239,A000515,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000060,A000348,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000060,A000348,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000060,A000348,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000060,A000348,0,189.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000060,A000348,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000260,A000429,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000260,A000429,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000260,A000429,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000260,A000429,0,16.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000260,A000429,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000115,A000525,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000115,A000525,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000115,A000525,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000115,A000525,0,64.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000115,A000525,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000118,A000462,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000118,A000462,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000118,A000462,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000118,A000462,0,39.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000118,A000462,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000100,A000438,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000100,A000438,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000100,A000438,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000100,A000438,0,16.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000100,A000438,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000400,A000428,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000400,A000428,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000400,A000428,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000400,A000428,0,112.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000400,A000428,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000009,A000218,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000009,A000218,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000009,A000218,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000009,A000218,0,32.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000009,A000218,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000124,A000414,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000124,A000414,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000124,A000414,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000124,A000414,0,68.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000124,A000414,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000068,A000445,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000068,A000445,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000068,A000445,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000068,A000445,0,46.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000068,A000445,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000260,A000489,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000260,A000489,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000260,A000489,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000260,A000489,0,144.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000260,A000489,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000229,A000519,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000229,A000519,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000229,A000519,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000229,A000519,0,20.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000229,A000519,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000023,A000409,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000023,A000409,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000023,A000409,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000023,A000409,0,45.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000023,A000409,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000353,A000442,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000353,A000442,0,0.022727272727272728,Jaccard Coefficient,jaccard,Heuristics,case2
A000353,A000442,0,0.30692767643013485,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000353,A000442,0,416.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000353,A000442,0,0.038461538461538464,Resource Allocation Index,resource_allocation,Heuristics,case2
A000160,A000524,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000160,A000524,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000160,A000524,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000160,A000524,0,15.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000160,A000524,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000291,A000446,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000291,A000446,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000291,A000446,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000291,A000446,0,21.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000291,A000446,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000226,A000322,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000226,A000322,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000226,A000322,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000226,A000322,0,28.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000226,A000322,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000162,A000536,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000162,A000536,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000162,A000536,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000162,A000536,0,96.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000162,A000536,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000003,A000285,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000003,A000285,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000003,A000285,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000003,A000285,0,12.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000003,A000285,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000148,A000234,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000148,A000234,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000148,A000234,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000148,A000234,0,24.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000148,A000234,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000028,A000351,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000028,A000351,0,0.03225806451612903,Jaccard Coefficient,jaccard,Heuristics,case2
A000028,A000351,0,0.3001016285004131,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000028,A000351,0,240.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000028,A000351,0,0.03571428571428571,Resource Allocation Index,resource_allocation,Heuristics,case2
A000086,A000343,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000086,A000343,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000086,A000343,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000086,A000343,0,45.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000086,A000343,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000387,A000465,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000387,A000465,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000387,A000465,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000387,A000465,0,30.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000387,A000465,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000163,A000415,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000163,A000415,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000163,A000415,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000163,A000415,0,15.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000163,A000415,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000470,A000518,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000470,A000518,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000470,A000518,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000470,A000518,0,28.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000470,A000518,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000481,A000497,0,0.0,Common Neighbors,common_neighbors,Heuristics,case2
A000481,A000497,0,0.0,Jaccard Coefficient,jaccard,Heuristics,case2
A000481,A000497,0,0.0,Adamic-Adar Index,adamic_adar,Heuristics,case2
A000481,A000497,0,36.0,Preferential Attachment,preferential_attachment,Heuristics,case2
A000481,A000497,0,0.0,Resource Allocation Index,resource_allocation,Heuristics,case2
A000064,A000106,0,1.0,Common Neighbors,common_neighbors,Heuristics,case2
A000064,A000106,0,0.07142857142857142,Jaccard Coefficient,jaccard,Heuristics,case2
